mapillary_image_id,user_id,user_name,captured_at,longitude,latitude,train,surface_type,surface_quality
242596331847527,101834042469155,Langfahrer,1686337895034,9.7076764,52.3722086,True,asphalt,intermediate
242723050975883,110282201203825,eserte,1588510847019,13.592639174325,52.544526318137,True,concrete,good
24272315469049348,102187028688979,nakaner,1686588677000,8.431843,49.0204999,True,asphalt,good
243168274260620,100279665550667,troher15,1554567413564,8.9936002439348,50.538606258468,True,asphalt,good
243308724214263,110282201203825,eserte,1593158979728,12.239124337223,51.830358202617,True,paving_stones,good
243352800913007,105199101720217,slfoto,1526397155396,10.06486328839,53.55406033954,True,asphalt,intermediate
243406035033607,100232345559807,carlheinz,1684153157000,13.484728999972,52.6073487,True,unpaved,bad
2435532086633837,102187028688979,nakaner,1685458360000,8.3680272,48.9786085,True,asphalt,intermediate
243782937531612,108354611399818,macsico,1566055626000,13.313224999989,52.530071900023,True,asphalt,good
244160081555449,100232345559807,carlheinz,1685716011500,13.294967899972,52.5754676,True,asphalt,intermediate
244194060838755,110035071230445,fuldata,1599473480772,9.9279076829284,51.314944388609,True,asphalt,good
244217324123658,101071042140188,pablopita,1582646966148,8.4259545099352,49.007131378078,True,paving_stones,excellent
244245740520916,101410265434782,moenk,1526224667000,13.389328485278,52.465830892222,True,asphalt,good
244256687439888,110282201203825,eserte,1629707837997,14.033147413297,50.956863602671,True,sett,intermediate
244277797469088,102627028648372,kartonage,1557138889000,13.362360799972,52.5383695,True,paving_stones,intermediate
244289317385782,100268998885100,flohoff,1406455432000,7.67138529,53.76661534,True,paving_stones,good
2445870752215275,100232345559807,carlheinz,1635845081000,13.5006137,52.547109399972,True,asphalt,good
244895674067208,102627028648372,kartonage,1567261342000,13.573489699972,52.445793,True,paving_stones,good
2449916215153777,101410265434782,moenk,1521991075000,13.0729125625,52.385254231944,True,asphalt,good
2451228238352486,100232345559807,carlheinz,1661529271000,13.373228799972,52.5884208,True,sett,bad
245146727395441,108032388098594,dl7auq,1498402409000,13.293310599972,52.4724495,True,sett,intermediate
245246060622706,101085722134936,serj_nickel,1442322462096,13.50624042,52.4186348,True,paving_stones,intermediate
245321757711849,100232345559807,carlheinz,1640430633257,13.373934868736,52.616569781725,True,unpaved,very_bad
245753227738917,100995282143677,descilla,1643965441159,7.3708183975916,51.863290242516,True,asphalt,excellent
245872367284186,100474358864037,chuck,1428746554291,8.644094,49.87993,True,asphalt,good
246121055150153,105905988315287,alexander2010,1701083179000,13.4316367,52.4525351,True,asphalt,excellent
246276871577567,102976398952710,DerMaster0815,1690568194008,13.561662,52.5057725,True,asphalt,good
246604633886934,101106178803146,bejotel,1562772617434,11.517704637261,51.030644605884,True,concrete,good
246605586918424,100232345559807,carlheinz,1625472661000,13.469359,52.575696399972,True,unpaved,bad
246714770646396,100232345559807,carlheinz,1629904484500,13.450306499972,52.4965078,True,paving_stones,good
246743757217828,100232345559807,carlheinz,1624814308500,13.4037906,52.5414923,True,sett,intermediate
246971640770522,100232345559807,carlheinz,1637765099000,13.442317799972,52.5009717,True,asphalt,intermediate
246971907186117,105848354988459,theostefan,1583675613645,8.3688050091525,48.992324431864,True,asphalt,intermediate
247294034245582,103606985215406,dsmm,1650869323608,13.319198599998,52.039091900002,True,asphalt,good
2475911632554514,108861351344703,chri_som,1400498992000,10.99337526,49.4713523,True,sett,good
248060947695865,105558841679641,mjay,1681484265000,9.9741090999722,53.5486694,True,sett,bad
248187154383484,103550301888099,hektor1989,1695121172000,6.0875135,50.8104967,True,paving_stones,good
248202607093403,101020912145314,umap,1552836995974,11.640190091018,48.068273171357,True,asphalt,intermediate
248395297041842,103606985215406,dsmm,1579003454521,13.053838740565,52.401914202806,True,sett,bad
2485288398284266,102627028648372,kartonage,1557322983000,13.325484599972,52.4043951,True,unpaved,intermediate
248617160334360,105392615029240,ray66,1550747460000,9.9904105053868,48.39662306463,True,sett,intermediate
249058264803611,109673317932619,geogladbecker,1695817215000,7.0063292,51.5413665,True,asphalt,good
249075453660299,110208441206053,miguel_andrade,1477650071535,8.2645999516654,49.999260999728,True,paving_stones,good
249481410315958,100369148880038,fatbikecanyon,1625111318105,12.364388809554,51.330964389108,True,sett,bad
2495703727241395,110552844504419,zoegglmeyr,1504532911000,12.470094444444,51.353444444444,True,unpaved,bad
249628863723193,109842617910576,britiger,1631620405000,13.658490590556,52.167686177222,True,sett,bad
2502805773198029,109214254640685,sashazykov,1523101212000,10.057329722222,53.57965,True,paving_stones,intermediate
250402543378739,110552844504419,zoegglmeyr,1502124856000,11.99205,51.472030555556,True,asphalt,excellent
2511151035695810,100232345559807,carlheinz,1631808540500,13.4703572,52.573780499972,True,asphalt,good
251256323440194,103901361851883,rik,1619879386000,13.650258000036,52.158511999951,True,sett,bad
251524170085502,108954524668583,ramap,1560191091000,8.6408638888889,49.552669444444,True,asphalt,excellent
2516159165200856,100232345559807,carlheinz,1687361263000,13.415548899972,52.522200699972,True,paving_stones,good
251679366643097,100930438817170,bufonto,1502731986175,13.339806198507,52.42819378806,True,sett,intermediate
251823274085353,104058601953691,heetENkoel,1683295569599,7.0189899,51.4443699,True,asphalt,intermediate
252108220038406,109115837985025,veloroute_hamburg,1586700580000,9.9253158999722,53.550060499972,True,asphalt,good
2522811904548365,103080845264750,teddy73,1698568429000,11.63415,52.125965,True,sett,good
252283323041793,110282201203825,eserte,1626598741673,13.321413360549,52.45569272903,True,concrete,intermediate
2526604290968970,100570875521073,ade,1456581052825,9.864799,53.55699,True,sett,intermediate
2527290894246188,102627028648372,kartonage,1557326560000,13.537613999972,52.4037918,True,paving_stones,excellent
2527503177395677,109115837985025,veloroute_hamburg,1624800312000,10.005015994012,53.549859562874,True,asphalt,good
252825259862890,103606985215406,dsmm,1569510290792,13.39552464868,51.542447068622,True,asphalt,intermediate
252881926333863,100232345559807,carlheinz,1626874322000,13.5035188,52.5343754,True,asphalt,intermediate
252941053287739,105736961664820,tobim91,1500643994936,8.460386254186,48.059640932742,True,sett,intermediate
252989826575653,102609045317136,mfa,1554629283000,9.0814190999722,48.720308,True,sett,intermediate
252996274102189,100232345559807,carlheinz,1688540275500,13.389668,52.5252338,True,sett,good
253370653147368,108954524668583,ramap,1428393141217,8.682292,49.434028,True,asphalt,intermediate
253493867366858,106491461588840,natebus,1685120428000,12.7399005,47.8250673,True,unpaved,very_bad
2535681840073075,110434517855286,radius_proxy_de,1528541689679,9.0139967393258,48.798575467416,True,asphalt,good
2536809069958546,101020912145314,umap,1603538590758,11.829657400002,48.080190100001,True,sett,good
2540526559426003,100232345559807,carlheinz,1614703561000,13.450681499972,52.4968073,True,sett,intermediate
254079870680550,101320635449411,grynaeno,1700743317444,10.182425570536,47.985132417679,True,asphalt,intermediate
254297096390528,104261288481574,silex,1471947027000,8.8047447199986,49.564098360001,True,unpaved,bad
254520800810524,104115958497622,kopra,1691662041000,9.9309336,49.7945006,True,paving_stones,intermediate
254531669895308,100268998885100,flohoff,1631005563000,8.5302263888889,52.027936388889,True,paving_stones,good
2549915801981701,103078715264357,hotteliene,1505659909122,10.8934713062,53.237715200571,True,asphalt,good
2550791595078429,104647648438232,looniverse,1687611045068,9.9833576,48.386679,True,asphalt,good
255134409706473,108655198076571,lightbuster,1621431106153,13.545874615582,52.423612285996,True,asphalt,intermediate
255432943511046,100232345559807,carlheinz,1679913876209,13.387766433892,52.596580996227,True,asphalt,intermediate
255475163307416,100232345559807,carlheinz,1645446853234,13.381106676546,52.555936435286,True,paving_stones,intermediate
2555352354766268,100232345559807,carlheinz,1595332025000,13.503455499972,52.504722,True,sett,bad
255551649700764,107164461520710,stefanhrt,1621748613502,13.3789014,52.556098499972,True,paving_stones,good
255581532922899,108954524668583,ramap,1579352030000,8.3840361111111,49.631875,True,asphalt,excellent
255582066073638,100232345559807,carlheinz,1599202457855,13.499887129304,52.545907530051,True,asphalt,good
255599240886026,101269772643495,VIA_KK,1704106829000,9.4729047,47.6523242,True,asphalt,good
255662166601531,101738925401488,joostjakob,1632156471500,8.6507992999722,47.916459699972,True,asphalt,excellent
255671003023855,100232345559807,carlheinz,1621870900500,13.585545599972,52.680141499972,True,sett,intermediate
255739059662072,108354611399818,macsico,1601397150003,13.3628066,52.537862599972,True,asphalt,good
2558401127668008,102609045317136,mfa,1693645059000,8.6766607,49.9059101,True,asphalt,intermediate
2559602541010329,103935615181547,kreuzschnabel,1550400569393,7.6453433442346,50.27408878499,True,asphalt,intermediate
256096037183886,102976398952710,DerMaster0815,1690535285788,13.604404822121,52.546549100002,True,concrete,good
256249356947717,100562292188203,changchun1,1684674563686,9.9242096,49.792941399727,True,asphalt,excellent
256250716283352,110552844504419,zoegglmeyr,1517142431000,11.517208333333,51.024911111111,True,paving_stones,good
256309806234345,110562521169809,ahzf,1415364782000,12.308011695906,51.327932098765,True,concrete,good
256385196237011,103049658604940,skineffect,1560354091646,7.8427854515275,47.997532029328,True,sett,intermediate
256485506222837,104711748436592,el_grafo,1533378164391,11.569161846108,49.93053202994,True,asphalt,good
256502477047448,100232345559807,carlheinz,1685029280000,13.5173745,52.5358005,True,paving_stones,good
256543232910343,109115837985025,veloroute_hamburg,1570385560000,10.021124199972,53.566042099972,True,asphalt,excellent
2565992823696449,101658985409308,wegavision,1506690014329,8.5433890036634,49.507717019604,True,asphalt,good
2566030440366099,108954524668583,ramap,1492348743000,10.867849336911,50.854866653702,True,unpaved,very_bad
2566346346994539,110552844504419,zoegglmeyr,1496255551000,12.406091666667,51.356111111111,True,unpaved,intermediate
256674196198519,110562521169809,ahzf,1428686066000,11.543037340619,50.867592002831,True,unpaved,bad
256860435975717,106087394964047,2ce5345,1627932348000,9.9360061999722,53.552432799972,True,paving_stones,good
2570008989970943,102627028648372,kartonage,1559934938000,13.382658599972,52.547879299972,True,asphalt,excellent
2570324053275763,102506861993901,dmho,1554642226598,13.412916501996,52.573411990937,True,sett,bad
257046993558601,109689944596904,masterofnoroad,1683821489000,12.430279199972,51.383977,True,asphalt,good
2571068809861041,107018898201473,thx,1569061100924,9.8616743354,53.5630932247,True,sett,intermediate
2571398773153721,109319051297466,zuse,1457341374745,8.494335,51.882058,True,asphalt,intermediate
257303356129339,105392615029240,ray66,1528369036000,9.8336246591684,47.687308150001,True,sett,intermediate
257380840582881,110208441206053,miguel_andrade,1693639913229,8.2136132589906,50.022559960418,True,unpaved,bad
2574569362850252,114454464119978,didihn,1498044796000,11.974315,52.542361666667,True,sett,bad
257596289449966,107998954769035,knistertoni,1589384575427,8.6798261166667,49.4386411,True,asphalt,excellent
2576122259221370,101470125518327,c0rnsnake,1695650165166,8.5919395,49.199292,True,concrete,excellent
257612286112723,107874971447736,gemeindepfarrer,1498625354568,8.6435245722132,49.854621414727,True,asphalt,good
2576791849295438,100205445563570,sunnyteater,1568636194001,11.607622771069,52.167179436927,True,asphalt,excellent
2577029312602779,100268992218434,u14183,1600358770000,10.546487,52.2704813,True,unpaved,intermediate
257810336211772,109842617910576,britiger,1631620545000,13.655390292222,52.161519191944,True,sett,bad
257853346885598,102187028688979,nakaner,1685453533000,8.3457871,48.9683362,True,unpaved,intermediate
2578861995571047,100875165495036,michelm16,1592765302624,8.8877645621087,52.272157915486,True,asphalt,intermediate
257903959449160,107998954769035,knistertoni,1578229047766,8.6516009217528,49.375786594787,True,asphalt,excellent
2579240295711225,106639358240162,mike409,1543399608045,11.014672181667,49.471099499049,True,paving_stones,intermediate
2581116775522716,100930438817170,bufonto,1502982991190,13.260136250738,52.440229084796,True,sett,intermediate
258612676013315,102627028648372,kartonage,1552202428000,13.513838299972,52.4680869,True,paving_stones,excellent
258754639337980,109673317932619,geogladbecker,1590505722500,6.9289496,51.5201556,True,asphalt,good
2587927428179891,110552844504419,zoegglmeyr,1487260177000,12.555938888889,50.825480555556,True,asphalt,intermediate
2588376264799641,109122484655498,tian,1541237305210,10.02026735045,53.560065755856,True,asphalt,good
258888909350853,100232345559807,carlheinz,1617299695500,13.454607799972,52.520614199972,True,sett,bad
258897076071623,100232345559807,carlheinz,1629182573198,13.49561730401,52.547399760273,True,asphalt,good
258950605969680,100232345559807,carlheinz,1571047169413,13.354399868678,52.558859177773,True,asphalt,good
259000402788349,110282201203825,eserte,1632576355521,13.562116222469,52.511736145292,True,concrete,good
2592796111026066,108743158026606,dway17,1536930150825,10.134216620879,54.330181765934,True,paving_stones,intermediate
2593833144096186,100474358864037,chuck,1593455625009,8.6161317,49.9895378,True,asphalt,bad
259560856078923,103901361851883,rik,1633184651000,13.699179,52.302123,True,sett,bad
259763403541577,101269772643495,VIA_KK,1692799437011,6.7388133,51.4509557,True,paving_stones,excellent
259857445827924,110208441206053,miguel_andrade,1508591641136,7.4470890347418,51.526456107459,True,sett,bad
260119702563292,100232345559807,carlheinz,1593162123500,13.2757556,52.5882073,True,sett,intermediate
260234209451323,100232345559807,carlheinz,1634886236237,13.426741948364,52.504848819275,True,asphalt,intermediate
260257502788960,106865531551355,phitec,1636894228062,7.2682722999722,51.4472475,True,paving_stones,good
2604378149864458,103901361851883,rik,1593522126000,13.635266,52.241819,True,sett,bad
2606334026327140,100369148880038,fatbikecanyon,1586970550500,12.3565371,51.334950999972,True,sett,bad
260672552266884,100232345559807,carlheinz,1596534464500,13.5273351,52.5176602,True,concrete,good
260821565517807,101128525468626,hikingstefan,1598190916810,8.0471097546507,49.191056411059,True,concrete,good
260985065728627,110208441206053,miguel_andrade,1451385739633,8.69142,49.379182,True,sett,good
2610938039043681,104675851773667,wielandb,1662875290681,12.959481099998,50.833357799998,True,asphalt,intermediate
2611095079191053,100510328864481,yieldmapper,1503659464511,13.078645374599,52.400497576179,True,sett,bad
2611926175621552,102187028688979,nakaner,1685457975000,8.3433461,48.9674473,True,asphalt,good
261259209116249,105013535071965,orkenspalter,1565248589326,7.505842348953,51.491743587238,True,paving_stones,excellent
261311445421274,109122484655498,tian,1555759149986,9.9169549974334,53.56991580997,True,sett,bad
2613500382277148,100232345559807,carlheinz,1608641579419,13.453191295279,52.494919742506,True,asphalt,good
2614175235542078,101410265434782,moenk,1439566298000,13.550011111111,52.428419444444,True,paving_stones,excellent
261446935773288,101106178803146,bejotel,1565445141348,6.8915388010057,51.429018875623,True,asphalt,good
2615145751969285,105448835029055,ralrei,1697896008531,6.7182487000021,51.419274599998,True,unpaved,bad
2616407828664667,103901361851883,rik,1619699137000,13.6107984,52.277642,True,unpaved,bad
261691388972970,110552844504419,zoegglmeyr,1536327975000,14.159369444444,53.951138888889,True,asphalt,intermediate
261786535630603,101410265434782,moenk,1569151799000,13.142287311944,52.400079220278,True,asphalt,excellent
262009269057113,109115837985025,veloroute_hamburg,1623589872694,10.019883150505,53.565475989899,True,asphalt,good
262034902318600,100232345559807,carlheinz,1631869308500,13.450797299972,52.496868999972,True,sett,bad
2621568844811810,100232345559807,carlheinz,1622537001000,13.473512499972,52.572321999972,True,unpaved,bad
262315442007377,103606985215406,dsmm,1627673569909,8.641833371093,54.305705107967,True,asphalt,excellent
2626077584197760,104476681984604,thmunichways,1692537582000,11.491911899998,47.999984,True,unpaved,bad
262628988705513,110552844504419,zoegglmeyr,1527084489000,9.9645472222222,49.786008333333,True,asphalt,good
262765276380146,100474358864037,chuck,1688625091389,8.6163907485014,50.030158874387,True,asphalt,excellent
262950802202582,108965508000110,jopparn,1498219162833,8.7082001276165,49.413501391228,True,asphalt,good
2629962573825008,100232345559807,carlheinz,1685714730500,13.252060999972,52.5613789,True,asphalt,excellent
2630987360532886,103390745232765,madel,1434108036000,6.1075333333333,50.815833333333,True,unpaved,very_bad
263410788853047,110552844504419,zoegglmeyr,1503243736000,12.404727777778,51.365461111111,True,sett,bad
263417145477211,103079161935557,jochenb,1514816638529,12.608574979644,51.67368,True,unpaved,very_bad
263596242179593,107997654769191,jmsbert,1614440509054,7.4732272,52.663070799944,True,unpaved,intermediate
263690075956796,100232345559807,carlheinz,1646741749500,13.4028796,52.5397303,True,concrete,intermediate
2638920789734731,101658985409308,wegavision,1437493664412,8.4827701138134,49.479819985949,True,paving_stones,intermediate
2639718086331847,110552844504419,zoegglmeyr,1492185173000,12.39841379509,51.337437829684,True,paving_stones,good
264022272326269,100232345559807,carlheinz,1634996274500,13.3811543,52.5976816,True,concrete,intermediate
264265018729502,109673317932619,geogladbecker,1562088347015,6.985400779868,51.510083748426,True,asphalt,excellent
264490609029103,109833741245768,richlv,1636974406000,13.4461072,52.502766,True,asphalt,intermediate
264567515603680,107674238136176,strubbl,1629744907713,13.0758191,54.339969699972,True,sett,bad
2646274488836787,100232345559807,carlheinz,1659021594000,13.4687143,52.5311996,True,asphalt,intermediate
264650742101731,105848354988459,theostefan,1583675994677,8.3723370719921,48.995036937446,True,concrete,excellent
2646803845616664,100232345559807,carlheinz,1616774727500,13.4634706,52.4993508,True,sett,intermediate
264887602030192,109842617910576,britiger,1604844114000,13.363493615556,52.167102461667,True,sett,bad
264893412038533,100745172169749,marcuscalabresus,1492174282000,13.05050291846,52.399869234591,True,sett,intermediate
264941956070992,100551649705282,StefanMunichWays,1685887982331,11.411386786144,48.102307100392,True,asphalt,good
2650089408625769,100232345559807,carlheinz,1627142246000,13.5479029,52.651866499972,True,sett,bad
265151689462677,103606985215406,dsmm,1688566998468,12.827347800003,52.288949399998,True,asphalt,good
265316385029208,100232345559807,carlheinz,1611572251000,13.4706606,52.5653876,True,asphalt,excellent
2655381764761233,109689944596904,masterofnoroad,1556999284000,8.3297357999722,49.0076642,True,asphalt,good
2656139861344298,100930438817170,bufonto,1496679040911,8.5856713427272,53.540326549366,True,asphalt,good
265673111945083,100232345559807,carlheinz,1610882729157,13.365820264456,52.557002655279,True,asphalt,good
2657481911210932,110552844504419,zoegglmeyr,1493661704000,12.409161111111,51.358816666667,True,asphalt,good
265864781609777,102627028648372,kartonage,1564403112000,13.196702,52.513445099972,True,paving_stones,good
2660633590841922,100232345559807,carlheinz,1600525937500,13.3943151,52.497683399972,True,asphalt,excellent
266071495218513,101410265434782,moenk,1609070914000,13.329625,52.459002777778,True,sett,intermediate
266078255203109,110282201203825,eserte,1617445985198,13.524093143655,52.446091803771,True,paving_stones,excellent
2661554837475143,100232345559807,carlheinz,1570798040417,13.416640419359,52.581500346775,True,concrete,intermediate
266287681846930,107998954769035,knistertoni,1584970625806,8.6433976833333,49.440864233333,True,asphalt,excellent
266400278598678,109689944596904,masterofnoroad,1560091657000,13.837787099972,52.434128499972,True,paving_stones,intermediate
266451615557985,100232345559807,carlheinz,1648112279222,13.444645442081,52.499662642416,True,asphalt,good
266530185177646,100745172169749,marcuscalabresus,1492267304000,13.295914226919,52.519787240348,True,sett,bad
266595395207734,100474358864037,chuck,1632840457237,11.088277299972,54.3581689,True,paving_stones,excellent
266697295755827,100232345559807,carlheinz,1684828238000,13.422006899972,52.520704799972,True,paving_stones,excellent
266879375183679,100232345559807,carlheinz,1614783106000,13.5017996,52.549564199972,True,concrete,good
266896171804314,111394384425046,flugyflay,1509005941551,7.5362442253438,51.518637936739,True,asphalt,intermediate
2670231453275270,103717708537985,cuspis,1565099862665,7.1388086337972,51.373310942843,True,asphalt,intermediate
267223248714095,100232345559807,carlheinz,1643358057500,13.426456999972,52.504932599972,True,sett,intermediate
2672278383069207,100232345559807,carlheinz,1626856135500,13.4824979,52.511546799972,True,concrete,good
267339958405861,109115837985025,veloroute_hamburg,1586697222000,9.7830408,53.616437599972,True,asphalt,good
267372725588481,110282201203825,eserte,1647687509201,13.37369640359,52.533816467088,True,concrete,good
2673745776255877,100474358864037,chuck,1429200738358,8.592652,50.005961,True,unpaved,bad
2674554609466502,100232345559807,carlheinz,1591462739000,13.4929757,52.5704384,True,concrete,good
267636455090010,102732601970925,uwenr5,1543676312985,7.1581599159681,50.248243748104,True,asphalt,good
267678468390093,109214254640685,sashazykov,1522490347000,10.428296388889,54.389541388889,True,asphalt,good
267694342484064,110839115097469,VIA_CH,1683729261000,7.1014391,50.5448825,True,asphalt,bad
267933518375182,100995282143677,descilla,1426179108000,7.629072,51.959289,True,paving_stones,excellent
267976546055646,105905988315287,alexander2010,1691506422000,9.9711248,53.5986571,True,asphalt,intermediate
268069548336914,100232345559807,carlheinz,1598607338000,13.511683299972,52.5231435,True,concrete,intermediate
268079075133061,100232345559807,carlheinz,1629303762500,13.485781499972,52.5702258,True,asphalt,excellent
268171345002679,100232345559807,carlheinz,1592991819000,13.585213899972,52.53446,True,unpaved,intermediate
2682870962004422,100232345559807,carlheinz,1586010964493,13.489799592657,52.609859481503,True,asphalt,good
2684679001823590,106193761618779,juri,1498919929273,9.4748469349086,51.31757172295,True,asphalt,good
268572705765928,104115958497622,kopra,1688480368296,12.3437002825,51.3259998775,True,sett,intermediate
268938938314265,104609721775934,bernd_niemann,1486474000449,11.457752563741,49.273960138181,True,sett,bad
269026264917090,103761628533977,harbicht,1592303328935,8.78604117806,51.947753295546,True,asphalt,good
269059788767659,100981335478605,eliasp,1649089298476,9.0949957000344,48.459215899998,True,asphalt,excellent
269076292520539,100232345559807,carlheinz,1690441868000,13.393456699972,52.533874099972,True,sett,intermediate
269106145558510,103606985215406,dsmm,1683965430286,13.286191100002,51.5020304,True,concrete,bad
269521211717084,107674238136176,strubbl,1624106851087,11.6508088,48.051754,True,paving_stones,excellent
269540886009062,100232345559807,carlheinz,1693660460500,13.379765,52.6073212,True,sett,bad
2695560117413131,109842617910576,britiger,1632070273000,13.6373914125,52.491908669444,True,asphalt,good
270009088143523,100232345559807,carlheinz,1595328726000,13.508655199972,52.5920579,True,unpaved,intermediate
270163658164020,100232345559807,carlheinz,1632301135500,13.4734297,52.5212305,True,sett,intermediate
270282798150925,108032388098594,dl7auq,1497709007000,13.2804549,52.4418682,True,sett,intermediate
270547294752412,104261288481574,silex,1531820659000,8.4255076800319,49.570200599995,True,asphalt,good
270555534824565,109115837985025,veloroute_hamburg,1624635891000,10.015707077844,53.552371062874,True,paving_stones,excellent
270666981410396,100232345559807,carlheinz,1567867153216,13.383179637738,52.591937804238,True,paving_stones,good
270991788035911,100474358864037,chuck,1431538098000,8.690325,54.730197222222,True,paving_stones,good
2710108625956718,101378355438344,fineworld,1449311349017,9.149496,51.917313,True,unpaved,intermediate
2710112762583022,100232345559807,carlheinz,1570793899204,13.389603135457,52.544854282869,True,unpaved,intermediate
2710510255926654,108966111337274,patrikpandersson_gmail_com,1467827535597,8.709179,49.411973,True,sett,intermediate
271712598033966,103586241924575,tiefseeruebe,1620926040594,13.012386739214,52.402117222441,True,sett,intermediate
2717978648336336,109271615304448,Suricata,1668258988022,13.763054,51.373932,True,sett,intermediate
272267971266445,108954524668583,ramap,1591437614000,11.90970598717,48.306108601415,True,sett,intermediate
272425824585878,105502721684939,mel1201,1430412923112,8.71832801,49.41065815,True,unpaved,intermediate
2724480417851758,110552844504419,zoegglmeyr,1494177386000,12.359097222222,51.338277777778,True,unpaved,bad
272688781233191,102673145306063,ziltoidium,1491229604580,7.178017,51.43431,True,asphalt,good
272839561236991,104810875092616,snowdiver,1568996579371,9.7609244916667,52.421339031548,True,asphalt,good
273041195091306,100232345559807,carlheinz,1685713477000,13.249232199972,52.5529414,True,asphalt,good
2730609330494834,101020912145314,umap,1584031057308,11.685538533142,48.077046386997,True,unpaved,very_bad
273125841165071,100232345559807,carlheinz,1619616600752,13.493801951421,52.544762017254,True,asphalt,good
273326321167918,105169851722617,liegerad,1542125231000,7.255426,51.186806,True,asphalt,good
273609774464121,109115837985025,veloroute_hamburg,1545658816000,9.9487988999722,53.5628685,True,paving_stones,good
273713971115312,100474358864037,chuck,1555669620000,8.5964551999722,49.992715099972,True,unpaved,intermediate
274040077798369,107998954769035,knistertoni,1589877080103,8.5634214949822,49.467591047864,True,sett,good
2741002642863982,107164461520710,stefanhrt,1621748607502,13.3782554,52.5561413,True,paving_stones,good
274103374429327,103390745232765,madel,1524317460000,6.0870972222222,50.774802777778,True,sett,intermediate
274174037730632,110282201203825,eserte,1598095450186,13.29263057561,52.46254954492,True,asphalt,good
274195874770386,104536648714052,FahrradstadtAachen,1638891325286,6.0918868638889,50.803394825,True,asphalt,good
274491824367895,105558841679641,mjay,1425728386000,10.047554,53.56125,True,asphalt,excellent
274546821096124,106865531551355,phitec,1624204369058,7.1388348999722,51.255796699972,True,sett,bad
274576544269228,104006555174486,danfuh,1566576969787,10.987910469604,49.595915165502,True,asphalt,excellent
274755038536619,109115837985025,veloroute_hamburg,1689512125400,10.01073568,53.51635166,True,paving_stones,good
274835640977770,109842617910576,britiger,1527502957000,11.348098190278,51.833801195,True,unpaved,intermediate
2748897378734172,102627028648372,kartonage,1568808771000,13.572797899972,52.5103644,True,sett,intermediate
2749111775401127,104526851788293,tobiaso,1554627218000,11.751283499972,52.9899253,True,sett,bad
2751475848402703,100562292188203,changchun1,1428768299721,9.371397323307,49.379017767803,True,asphalt,good
2752934254998149,101467938766008,fubix,1502730792599,8.5268417784257,49.514011002059,True,asphalt,intermediate
275309700981601,102476798664422,ezinge,1609838058223,7.2531728978979,53.178551246246,True,asphalt,good
275346820942593,109560897943989,moja,1503344853000,9.9849427777777,53.596764722222,True,sett,bad
2755840371334010,110088461223532,fahrradfahrer,1526734330000,13.3641045,52.475874199995,True,concrete,excellent
275700997640876,103658281877634,canislupus,1603117533218,12.4772335,50.715275027503,True,asphalt,good
2757658381211319,105558841679641,mjay,1531986172000,10.205907899972,53.484907399972,True,asphalt,excellent
275799264741940,100474358864037,chuck,1487577995294,8.70317,50.03514,True,asphalt,excellent
275873194221619,102609045317136,mfa,1553428891000,9.0814853,48.7202871,True,sett,intermediate
275882420721654,102249828686775,edm,1494759921000,8.8002751808066,51.972500803071,True,asphalt,intermediate
2759734161007792,101992328712989,xantopi,1495021341000,10.020592424532,53.560971473651,True,paving_stones,intermediate
2761012494163934,105558841679641,mjay,1597510086000,10.084799999991,53.554214000031,True,paving_stones,excellent
276119414222680,110552844504419,zoegglmeyr,1493570585000,12.355711111111,51.359361111111,True,asphalt,intermediate
276159634061955,111461687745521,8of9,1594221695300,12.087923022713,54.087888511852,True,asphalt,good
276287750790557,106432638256792,bluescreen,1397204674000,13.291255761442,52.500384980623,True,asphalt,good
276388194211720,102627028648372,kartonage,1562511055000,13.280203699972,52.441791399972,True,sett,intermediate
2766199563621894,104984298408021,elgolfo,1531237908000,13.557928,52.424394,True,paving_stones,good
276769640797977,102627028648372,kartonage,1571839243000,13.497889,52.390939,True,paving_stones,good
2770094343129061,101320635449411,grynaeno,1700743370747,10.182458269025,47.985013070094,True,asphalt,good
277029961072170,100191919180290,741852963,1640099643037,11.588825299972,50.898391699972,True,concrete,intermediate
277069084121238,110282201203825,eserte,1614168165476,13.597201444221,52.37305919179,True,concrete,intermediate
277124717489278,100232345559807,carlheinz,1617983644500,13.4565438,52.530208899972,True,concrete,intermediate
277338690696898,110552844504419,zoegglmeyr,1490983703000,12.414113888889,51.344113888889,True,asphalt,bad
277967264903768,102976398952710,DerMaster0815,1687178275245,6.859437,51.455050300002,True,asphalt,excellent
278069174027453,109842617910576,britiger,1616940437000,13.259617611667,52.295216750278,True,asphalt,good
278089611473293,101047906381459,midokbn,1689063775353,11.634756456568,52.131538220137,True,paving_stones,good
278110737349596,110562521169809,ahzf,1404332205000,11.606463,50.921371,True,asphalt,intermediate
278267690701097,100232345559807,carlheinz,1600882429000,13.380392099972,52.518908799972,True,sett,bad
278324210700974,100268998885100,flohoff,1406983258000,7.6939361,53.76799802,True,paving_stones,good
2783712351892639,101410265434782,moenk,1557069409000,14.055286111111,52.354811111111,True,asphalt,good
278403374017934,100232345559807,carlheinz,1598519180000,13.5185966,52.546308,True,paving_stones,good
278408784473268,109115837985025,veloroute_hamburg,1631354553900,9.9213195,53.570886763636,True,paving_stones,good
278496390540268,110552844504419,zoegglmeyr,1432479661296,10.236528329551,51.134726707824,True,paving_stones,good
